headword	token	lemma	english	dice	ppmi	label	cluster
лицо_NOUN	невыразительное	невыразительный_ADJ	unexpressive face	0.000164059562736	3.30716213004	General expressions for various emotions	8
лицо_NOUN	нежное	нежный_ADJ	soft face	0.000642637965008	0.0	Other visible properties	6
лицо_NOUN	некрасивое	некрасивый_ADJ	unattractive face	0.000809514493682	2.73533244981	Aesthetic characteristics	4
лицо_NOUN	немолодое	немолодой_ADJ	a face that's no longer young	0.00012200935857	1.22682493223	Characteristics of age	5
лицо_NOUN	неподвижное	неподвижный_ADJ	immobile face	0.00127563732036	2.49429233843	General expressions for various emotions	8
лицо_NOUN	неприятное	неприятный_ADJ	unpleasant face	0.000302059397823	0.0	Aesthetic characteristics	4
лицо_NOUN	несимпатичное	несимпатичный_ADJ	unpleasant/unattractive face	0.0	1.64739913372	Aesthetic characteristics	4
лицо_NOUN	несчастное	несчастный_ADJ	unhappy face	0.00035734780662	0.0	General expressions for various emotions	8
лицо_NOUN	обветренное	обветренный_ADJ	weathered face, weather-beaten face; chapped face	0.000410231165262	4.3493331078	Shape and appearance due to current condition	2
лицо_NOUN	обрюзгшее	обрюзгший_ADJ	flabby face	0.000177868587039	3.99535880544	Shape and appearance due to current condition	2
лицо_NOUN	одутловатое	одутловатый_ADJ	puffy face	0.00071972759677	4.55880282122	Shape and appearance due to current condition	2
лицо_NOUN	одухотворенное	одухотворенный_ADJ	spiritual face	0.000250601443464	3.63006121097	General expressions for various emotions	8
лицо_NOUN	оживленное	оживленный_ADJ	animated face	0.000526198619741	2.30637213447	Joy and happiness, dejection and unhappiness; fear, hatred, malice	9
лицо_NOUN	опухшее	опухать_VERB	swollen face, puffy face	0.000861580319692	3.60029195175	Shape and appearance due to current condition	2
лицо_NOUN	острое	острый_ADJ	sharp face	0.000360039771835	0.0	Shape (natural)	1
лицо_NOUN	осунувшееся	осунуться_VERB	thin, pinched, drawn face	0.00103529069873	4.00926268527	Shape and appearance due to current condition	2
лицо_NOUN	отёкшее	отекать_VERB	swollen face, edematous face	0.00028256247707	3.88356739945	Shape and appearance due to current condition	2
лицо_NOUN	открытое	открытый_ADJ	open face, frank face	0.00118324540878	1.17503929129	General expressions for various emotions	8
лицо_NOUN	отрешённое	отрешенный_ADJ	aloof face	0.000154843528338	2.92279080499	General expressions for various emotions	8
лицо_NOUN	отталкивающее	отталкивать_VERB	repulsive face	5.81495472163e-05	0.0	Aesthetic characteristics	4
лицо_NOUN	пепельное	пепельный_ADJ	ashen face	8.64084116315e-05	1.87098676166	Color	3
лицо_NOUN	плоское	плоский_ADJ	flat face	0.000601477157136	1.69447996029	Shape (natural)	1
лицо_NOUN	побледневшее	побледнеть_VERB	a face which has turned pale	0.00127069919776	2.89343952351	Color	3
лицо_NOUN	поблекшее	поблекнуть_VERB	a face which has faded	9.10000910001e-05	2.05971279309	Characteristics of age	5
лицо_NOUN	подвижное	подвижный_ADJ	mobile face	0.000582663084036	2.20285886969	General expressions for various emotions	8
лицо_NOUN	полное	полный_ADJ	full face, heavy face	0.000790233587426	0.0	Size	0
лицо_NOUN	помолодевшее	помолодеть_VERB	rejuvenated face	0.000136482127665	2.42566322366	Characteristics of age	5
лицо_NOUN	помятое	помятый_ADJ	a face lined or creased (from sleeping, etc.)	0.000268258637701	2.9441377854	Shape and appearance due to current condition	2
лицо_NOUN	посвежевшее	посвежеть_VERB	a face which has acquired a healthy	0.0	2.34464468067	Color	3
лицо_NOUN	постаревшее	постареть_VERB	a face which has aged	0.000235433673354	2.09352771305	Characteristics of age	5
лицо_NOUN	постное	постный_ADJ	pious face	0.000290112599953	2.45961228528	General expressions for various emotions	8
лицо_NOUN	потасканное	потаскать_VERB	worn out	0.0	2.38124050511	Other visible properties	6
лицо_NOUN	правильное	правильный_ADJ	a face with regular features	0.000411484227852	0.0	Aesthetic characteristics	4
лицо_NOUN	прекрасное	прекрасный_ADJ	beautiful face	0.00187327486677	1.17936548543	Aesthetic characteristics	4
лицо_NOUN	прелестное	прелестный_ADJ	charming face	0.000342353838253	1.31163283842	Aesthetic characteristics	4
лицо_NOUN	привлекательное	привлекательный_ADJ	attractive face	0.000197310744243	1.14829842058	Aesthetic characteristics	4
лицо_NOUN	приятное	приятный_ADJ	pleasant face	0.000755260071708	0.0	Aesthetic characteristics	4
лицо_NOUN	продолговатое	продолговатый_ADJ	oblong face	0.000448796409629	2.9049607324	Shape (natural)	1
лицо_NOUN	просветленное	просветленный_ADJ	an exalted/uplifted face, suffused with a clear, joyful light	0.000186710748619	3.08228915451	Joy and happiness, dejection and unhappiness; fear, hatred, malice	9
лицо_NOUN	противное	противный_ADJ	revolting/disgusting face	8.29609188577e-05	0.0	Aesthetic characteristics	4
лицо_NOUN	прыщавое	прыщавый_ADJ	pimply face	8.20703616567e-05	2.95885543577	Other visible properties	6
лицо_NOUN	пухлое	пухлый_ADJ	plump face	0.000419282485939	2.25687185292	Size	0
лицо_NOUN	равнодушное	равнодушный_ADJ	apathetic face	0.000573496461216	1.82380300845	General expressions for various emotions	8
лицо_NOUN	радостное	радостный_ADJ	joyful face	0.000795109425305	1.53763817644	General expressions for various emotions	8
лицо_NOUN	раскрасневшееся	раскраснеться_VERB	a rosy, glowing complexion	0.00089416004557	3.78846233734	Color	3
лицо_NOUN	распухшее	распухать_VERB	swollen face, puffy face	0.00032196407153	2.61834051115	Shape and appearance due to current condition	2
лицо_NOUN	розовое	розовый_ADJ	rosy face	0.000708124114845	1.20528357545	Color	3
лицо_NOUN	румяное	румяный_ADJ	ruddy face	0.00134334628008	3.17733269395	Color	3
лицо_NOUN	рябое	рябой_ADJ	pitted face, pock-marked face	0.000729508623834	3.32393189368	Other visible properties	6
лицо_NOUN	свежее	свежий_ADJ	fresh face	0.000710643444003	0.0	Other visible properties	6
лицо_NOUN	серое	серый_ADJ	ashen face	0.00127906298581	1.11044488365	Color	3
лицо_NOUN	симпатичное	симпатичный_ADJ	nice face	0.00049534111599	1.82938912552	Aesthetic characteristics	4
лицо_NOUN	скуластое	скуластый_ADJ	face with prominent cheekbones	0.00128262565297	4.59858316973	Shape (natural)	1
лицо_NOUN	смазливое	смазливый_ADJ	pretty face	8.2035015279e-05	2.65237581735	Aesthetic characteristics	4
лицо_NOUN	смуглое	смуглый_ADJ	swarthy face	0.0025409024693	3.76639529068	Color	3
лицо_NOUN	сонное	сонный_ADJ	sleepy face	0.000389021543745	1.67953688796	Shape and appearance due to current condition	2
лицо_NOUN	старое	старый_ADJ	old face	0.00102335156615	0.0	Characteristics of age	5
лицо_NOUN	счастливое	счастливый_ADJ	happy face	0.000937314573632	0.0	General expressions for various emotions	8
лицо_NOUN	сытое	сытый_ADJ	contented, self-satisfied face	0.000143274173039	0.0	Size	0
лицо_NOUN	тёмное	темный_ADJ	dark face	0.00128362125936	0.0	Color	3
лицо_NOUN	толстое	толстый_ADJ	fat face	0.000590064226222	0.0	Size	0
лицо_NOUN	топорное	топорный_ADJ	crude face	6.84094350293e-05	3.01545590729	Aesthetic characteristics	4
лицо_NOUN	точёное	точеный_ADJ	exquisite face	6.3765633967e-05	2.0800715166	Aesthetic characteristics	4
лицо_NOUN	увядшее	увядший_ADJ	withered face	0.000100204051887	2.53611755963	Characteristics of age	5
лицо_NOUN	угреватое	угреватый_ADJ	a face covered with blackheads	0.000114072431431	4.27135632255	Other visible properties	6
лицо_NOUN	удивленное	удивленный_ADJ	surprised face	0.000668056947341	2.82474405342	General expressions for various emotions	8
лицо_NOUN	удлиненное	удлиненный_ADJ	elongated face	0.000236055690985	2.48186090074	Shape (natural)	1
лицо_NOUN	узкое	узкий_ADJ	narrow face	0.000659322316809	0.0	Shape (natural)	1
лицо_NOUN	упитанное	упитанный_ADJ	full face, heavy face	5.92047436662e-05	1.96041111476	Size	0
лицо_NOUN	усталое	усталый_ADJ	tired face	0.00121635599277	2.52295743668	Shape and appearance due to current condition	2
лицо_NOUN	утомленное	утомленный_ADJ	weary face	0.00031226170246	2.32283269845	Shape and appearance due to current condition	2
лицо_NOUN	хорошее	хороший_ADJ	nice face	0.000464348835541	0.0	Aesthetic characteristics	4
лицо_NOUN	худое	худой_ADJ	thin face	0.00138669809849	2.0432148203	Size	0
лицо_NOUN	широкое	широкий_ADJ	wide face, broad face	0.00118356714403	0.0	Shape (natural)	1
лицо_NOUN	широкоскулое	широкоскулый_ADJ	broad face, face with broad cheekbones	0.000150551566193	4.24494312948	Shape (natural)	1
лицо_NOUN	юное	юный_ADJ	young face	0.000598518773682	1.09059310792	Characteristics of age	5
лоб_NOUN	безмятежный	безмятежный_ADJ	a serene forehead	9.65833635156e-05	1.75035541348	Size and shape; aesthetics	1
лоб_NOUN	большой	большой_ADJ	a large forehead	0.000494863466053	0.0	Size and shape; aesthetics	1
лоб_NOUN	влажный	влажный_ADJ	a damp forehead	0.00194722619615	3.32571473279	Sensations; medical and other conditions	0
лоб_NOUN	выпуклый	выпуклый_ADJ	a protuberant forehead	0.00651911285359	5.26794777266	Size and shape; aesthetics	1
лоб_NOUN	высокий	высокий_ADJ	a high forehead	0.00297714786711	2.37098216948	Size and shape; aesthetics	1
лоб_NOUN	гладкий	гладкий_ADJ	a smooth forehead	0.00213755566551	3.4052910976	Size and shape; aesthetics	1
лоб_NOUN	горячий	горячий_ADJ	a hot forehead	0.00180965147453	2.31765326284	Sensations; medical and other conditions	0
лоб_NOUN	дегенеративный	дегенеративный_ADJ	a degenerate brow	0.000101084127265	3.59557346123	Size and shape; aesthetics	1
лоб_NOUN	здоровый	здоровый_ADJ	a large forehead	0.00043006642137	0.0	Size and shape; aesthetics	1
лоб_NOUN	красивый	красивый_ADJ	a pretty forehead	0.000438727339733	0.0	Size and shape; aesthetics	1
лоб_NOUN	крутой	крутой_ADJ	a steep forehead	0.00230327558692	3.01885804144	Size and shape; aesthetics	1
лоб_NOUN	липкий	липкий_ADJ	a forehead sticky from sweat	0.000138953219083	1.5647414642	Sensations; medical and other conditions	0
лоб_NOUN	маленький	маленький_ADJ	a small forehead	0.000374104658059	0.0	Size and shape; aesthetics	1
лоб_NOUN	мокрый	мокрый_ADJ	a wet, moist forehead	0.00319826296177	3.1673366059	Sensations; medical and other conditions	0
лоб_NOUN	морщинистый	морщинистый_ADJ	a wrinkled brow, a furrowed brow	0.0022082473237	4.7789833986	Size and shape; aesthetics	1
лоб_NOUN	мраморный	мраморный_ADJ	a marble brow	0.000377453447408	1.9026306334	Size and shape; aesthetics	1
лоб_NOUN	небольшой	небольшой_ADJ	a small forehead	0.00028373422615	0.0	Size and shape; aesthetics	1
лоб_NOUN	невысокий	невысокий_ADJ	a low forehead	0.000534418614211	2.16258730571	Size and shape; aesthetics	1
лоб_NOUN	некрасивый	некрасивый_ADJ	an unattractive forehead, an ugly forehead	8.73076503329e-05	0.0	Size and shape; aesthetics	1
лоб_NOUN	низкий	низкий_ADJ	a low forehead	0.00340639510128	2.88056069851	Size and shape; aesthetics	1
лоб_NOUN	огромный	огромный_ADJ	an enormous forehead	0.000560453032868	0.0	Size and shape; aesthetics	1
лоб_NOUN	открытый	открытый_ADJ	an uncovered forehead, i.e. usually a high forehead without a scarf, bangs, etc. on it	0.00158498063422	2.18447330954	Size and shape; aesthetics	1
лоб_NOUN	покатый	покатый_ADJ	a sloping forehead	0.00299239636988	5.51695973057	Size and shape; aesthetics	1
лоб_NOUN	потный	потный_ADJ	a sweaty forehead	0.00526327729758	5.01489686055	Sensations; medical and other conditions	0
лоб_NOUN	прямой	прямой_ADJ	a straight forehead	0.000444619597619	0.0	Size and shape; aesthetics	1
лоб_NOUN	узкий	узкий_ADJ	a narrow forehead	0.0023636544586	2.67754405311	Size and shape; aesthetics	1
лоб_NOUN	умный	умный_ADJ	an intelligent forehead	0.00106031917771	1.75887167851	Size and shape; aesthetics	1
лоб_NOUN	упрямый	упрямый_ADJ	a stubborn forehead	0.00141661870822	3.52295038538	Size and shape; aesthetics	1
лоб_NOUN	холодный	холодный_ADJ	a cool forehead	0.00163836904263	2.12378851377	Sensations; medical and other conditions	0
лоб_NOUN	чистый	чистый_ADJ	a pure brow, usually a large, broad forehead with smooth skin	0.00120744372741	1.72215025625	Size and shape; aesthetics	1
лоб_NOUN	широкий	широкий_ADJ	a broad forehead	0.00217643967042	2.26867443377	Size and shape; aesthetics	1
лоб_NOUN	шишковатый	шишковатый_ADJ	a bumpy forehead	0.000760475550711	6.04526920498	Size and shape; aesthetics	1
лоб_NOUN	ясный	ясный_ADJ	a clear brow, indicating that its possessor is untroubled, unworried	0.000415736729246	0.0	Size and shape; aesthetics	1
лодыжка_NOUN	распухший	распухать_VERB	a swollen ankle	0.000584453535944	5.1313029426	Medical conditions; sustaining injuries	0
лодыжка_NOUN	сухой	сухой_ADJ	a bony ankle	0.0	2.4344260421	Size and shape; aesthetics	1
лодыжка_NOUN	тонкий	тонкий_ADJ	a slim ankle	0.000337009803922	4.43046961498	Size and shape; aesthetics	1
лодыжка_NOUN	узкий	узкий_ADJ	a narrow ankle	0.000288053001752	4.27788810992	Size and shape; aesthetics	1
локоть_NOUN	круглый	круглый_ADJ	rounded elbows	0.000330706057433	1.21920357839	Size and shape	0
локоть_NOUN	ободранный	обдирать_VERB	a scraped elbow	0.000839787253896	3.60683027426	Sustaining injuries	1
локоть_NOUN	округлый	округлый_ADJ	rounded elbows	0.00037875201212	2.89406116633	Size and shape	0
локоть_NOUN	острый	острый_ADJ	sharp elbows	0.00235697821528	3.15525547861	Size and shape	0
локоть_NOUN	худой	худой_ADJ	bony elbow	0.000385505011565	1.54108431544	Size and shape	0
ляжка_NOUN	дряблый	дряблый_ADJ	flabby thighs	0.000660501981506	4.68200501771	Size, shape and other properties	0
ляжка_NOUN	жирный	жирный_ADJ	heavy thighs	0.0030145451805	5.65646076285	Size, shape and other properties	0
ляжка_NOUN	круглый	круглый_ADJ	round thighs	0.0001058313049	2.22969994475	Size, shape and other properties	0
ляжка_NOUN	мускулистый	мускулистый_ADJ	muscular thighs	0.00235155790711	5.85388950748	Size, shape and other properties	0
ляжка_NOUN	толстый	толстый_ADJ	heavy thighs	0.00120742776251	4.65554798764	Size, shape and other properties	0
ляжка_NOUN	худой	худой_ADJ	thin thighs	0.000482489646576	3.76797600613	Size, shape and other properties	0
нога_NOUN	безобразные	безобразный_ADJ	ugly legs; ugly feet	6.05049570847e-05	0.0	Size and shape; aesthetics	1
нога_NOUN	белые	белый_ADJ	white legs; white feet	0.000708293135663	0.0	Color and other visible properties	2
нога_NOUN	большие	большой_ADJ	large feet	0.000398462598474	0.0	Size and shape; aesthetics	1
нога_NOUN	босые	босой_ADJ	bare feet	0.0149812091363	5.40867528497	Color and other visible properties	2
нога_NOUN	венозные	венозный_ADJ	legs with varicose veins	0.0	0.0	Color and other visible properties	2
нога_NOUN	голые	голый_ADJ	bare legs	0.00380186408924	2.85792087392	Color and other visible properties	2
нога_NOUN	длинные	длинный_ADJ	long legs	0.00471063257066	2.15518318693	Size and shape; aesthetics	1
нога_NOUN	жилистые	жилистый_ADJ	sinewy legs	0.000203101268058	2.5354861504	Color and other visible properties	2
нога_NOUN	загорелые	загорелый_ADJ	tanned legs; tanned feet	0.000611076192472	2.81408440133	Color and other visible properties	2
нога_NOUN	задние	задний_ADJ	hind legs	0.0073388042204	3.49403567803	Restrictive modifiers	0
нога_NOUN	изящные	изящный_ADJ	graceful legs; elegant feet	7.55727786851e-05	0.0	Size and shape; aesthetics	1
нога_NOUN	кавалерийские	кавалерийский_ADJ	bow legs	6.07765506703e-05	0.0	Size and shape; aesthetics	1
нога_NOUN	короткие	короткий_ADJ	short legs	0.00226388199864	1.75423396275	Size and shape; aesthetics	1
нога_NOUN	костлявые	костлявый_ADJ	bony legs	0.000246034884232	2.28812404977	Size and shape; aesthetics	1
нога_NOUN	красивые	красивый_ADJ	beautiful legs	0.000701820053338	0.0	Size and shape; aesthetics	1
нога_NOUN	кривые	кривой_ADJ	crooked legs	0.00219843843743	3.03524927372	Size and shape; aesthetics	1
нога_NOUN	левая	левый_ADJ	the left leg/foot	0.00919165442752	3.17646180788	Restrictive modifiers	0
нога_NOUN	ледяные	ледяной_ADJ	frozen feet	0.00020848622323	0.0	Feet exposed to cold and weather	4
нога_NOUN	маленькие	маленький_ADJ	small feet	0.000731865317002	0.0	Size and shape; aesthetics	1
нога_NOUN	мокрые	мокрый_ADJ	wet feet	0.000923375608678	1.493685886	Feet exposed to cold and weather	4
нога_NOUN	мускулистые	мускулистый_ADJ	muscular legs	0.000353327238438	3.12385594493	Color and other visible properties	2
нога_NOUN	передние	передний_ADJ	Forelegs legs	0.00351852532155	3.14192604047	Restrictive modifiers	0
нога_NOUN	полные	полный_ADJ	full, rounded legs	0.000267181029209	0.0	Size and shape; aesthetics	1
нога_NOUN	правая	правый_ADJ	right leg/foot	0.00756817967349	2.65200493071	Restrictive modifiers	0
нога_NOUN	прямые	прямой_ADJ	straight legs	0.000654429537994	0.0	Size and shape; aesthetics	1
нога_NOUN	пухлые	пухлый_ADJ	chubby legs	9.56625720187e-05	0.0	Size and shape; aesthetics	1
нога_NOUN	раненая	раненый_ADJ	a wounded leg	0.000782372875396	3.47604690624	Sensations and medical conditions; inflicting and sustaining injuries	5
нога_NOUN	сильные	сильный_ADJ	strong legs	0.000649693425915	0.0	Strength	3
нога_NOUN	слабые	слабый_ADJ	weak legs	0.000681607014095	0.0	Strength	3
нога_NOUN	смуглые	смуглый_ADJ	dark-complexioned legs; dark-complexioned feet	0.000163884228731	1.04094424849	Color and other visible properties	2
нога_NOUN	стройные	стройный_ADJ	well-shaped legs	0.00165306593384	2.75054118061	Size and shape; aesthetics	1
нога_NOUN	толстые	толстый_ADJ	heavy legs	0.00143883299576	1.52863306067	Size and shape; aesthetics	1
нога_NOUN	тонкие	тонкий_ADJ	thin legs	0.00190831117918	1.54603695626	Size and shape; aesthetics	1
нога_NOUN	узкие	узкий_ADJ	narrow feet	0.000218340611354	0.0	Size and shape; aesthetics	1
нога_NOUN	холодные	холодный_ADJ	cold feet	0.000396112537657	0.0	Feet exposed to cold and weather	4
нога_NOUN	худые	худой_ADJ	skinny legs	0.000911702058994	1.67098570007	Size and shape; aesthetics	1
нога_NOUN	широкие	широкий_ADJ	wide feet	0.00153587293461	1.03909661046	Size and shape; aesthetics	1
ноготь_NOUN	блестящие	блестящий_ADJ	shiny nails	0.000301242625832	1.61558583244	Other visible properties	2
ноготь_NOUN	большие	большой_ADJ	large nails	0.000338500051169	1.46844138744	Size and shape; aesthetics	0
ноготь_NOUN	выпуклые	выпуклый_ADJ	protuberant, dome-shaped nails	0.00165826020866	4.17419039143	Size and shape; aesthetics	0
ноготь_NOUN	грязные	грязный_ADJ	dirty nails, black nails	0.00356227888252	4.07667878305	Other visible properties	2
ноготь_NOUN	длинные	длинный_ADJ	long nails	0.00208799683979	3.36532938377	Size and shape; aesthetics	0
ноготь_NOUN	жёлтые	желтый_ADJ	yellowish nails	0.00141693234148	3.07186138509	Color (natural)	1
ноготь_NOUN	запущенные	запущенный_ADJ	neglected nails	0.000161694558978	2.29233920322	Growing and tending the nails	4
ноготь_NOUN	короткие	короткий_ADJ	short nails	0.000586756077117	2.14667025639	Size and shape; aesthetics	0
ноготь_NOUN	красивые	красивый_ADJ	beautiful nails	0.000260145681582	1.3091568451	Size and shape; aesthetics	0
ноготь_NOUN	красные	красный_ADJ	reddish nails	0.000408379435543	1.70134227145	Growing and tending the nails	4
ноготь_NOUN	крашеные	крашеный_ADJ	polished nails	0.00195058517555	4.80314887527	Growing and tending the nails	4
ноготь_NOUN	круглые	круглый_ADJ	rounded nails	0.000389956454863	1.82981605768	Size and shape; aesthetics	0
ноготь_NOUN	ломкие	ломкий_ADJ	brittle nails	0.000372786579683	4.02047028211	Medical conditions and their treatment; inflicting and sustaining injuries	3
ноготь_NOUN	маленькие	маленький_ADJ	small nails	0.0	0.0	Size and shape; aesthetics	0
ноготь_NOUN	малиновые	малиновый_ADJ	deep pink nails	0.000264270613108	2.24903406295	Growing and tending the nails	4
ноготь_NOUN	миндалевидные	миндалевидный_ADJ	almond shaped nails	0.00139511709018	6.74141772432	Size and shape; aesthetics	0
ноготь_NOUN	накладные	накладной_ADJ	false nails	0.00111513799833	5.08532868597	Growing and tending the nails	4
ноготь_NOUN	накрашенные	накрасить_VERB	polished nails	0.00360685302074	5.98753280617	Growing and tending the nails	4
ноготь_NOUN	обкусанные	обкусать_VERB	bitten nails	0.00436507936508	7.6906986196	Growing and tending the nails	4
ноготь_NOUN	обломанные	обломать_VERB	jagged nails	0.00541223164351	6.39617000259	Medical conditions and their treatment; inflicting and sustaining injuries	3
ноготь_NOUN	острые	острый_ADJ	sharp nails	0.0016184175922	3.23523970684	Other visible properties	2
ноготь_NOUN	плоские	плоский_ADJ	flat nails	0.00100309286968	3.06409315289	Size and shape; aesthetics	0
ноготь_NOUN	подстриженные	подстригать_VERB	clipped/trimmed nails, nails that have been clipped short	0.00312719881166	5.13448294211	Growing and tending the nails	4
ноготь_NOUN	розовые	розовый_ADJ	pink nails	0.00201452579123	3.53428568982	Color (natural)	1
ноготь_NOUN	синие	синий_ADJ	blue nails	0.000447481197184	1.91330519069	Color (natural)	1
ноготь_NOUN	толстые	толстый_ADJ	thick nails	0.000496462703239	2.02334820343	Size and shape; aesthetics	0
ноготь_NOUN	тонкие	тонкий_ADJ	thin nails	0.000107228544238	0.0	Size and shape; aesthetics	0
ноготь_NOUN	ухоженные	ухоженный_ADJ	cared-for nails	0.00283486888731	5.61875796546	Growing and tending the nails	4
ноготь_NOUN	чёрные	черный_ADJ	dirty nails, black nails	0.000706990096783	2.23947358147	Other visible properties	2
ноготь_NOUN	чистые	чистый_ADJ	clean nails	0.000407834719614	1.74670474145	Other visible properties	2
ноздря_NOUN	большие	большой_ADJ	large nostrils	7.12876933679e-05	0.0	Size, shape, and other visible properties	0
ноздря_NOUN	волосатые	волосатый_ADJ	hairy nostrils	0.00302785627776	5.15055665282	Size, shape, and other visible properties	0
ноздря_NOUN	вывернутые	выворачивать_VERB	up-turned nostrils	0.00162301733678	4.08123690535	Size, shape, and other visible properties	0
ноздря_NOUN	изогнутые	изогнутый_ADJ	curved nostrils	0.000215866162979	2.66611754765	Size, shape, and other visible properties	0
ноздря_NOUN	маленькие	маленький_ADJ	small nostrils	9.64299489993e-05	0.0	Size, shape, and other visible properties	0
нос_NOUN	аккуратненький	аккуратненький_ADJ	accurate	0.0	1.93658306737	Size and shape; aesthetics	0
нос_NOUN	безобразный	безобразный_ADJ	ill-formed nose, ugly nose	0.0	0.0	Size and shape; aesthetics	0
нос_NOUN	белый	белый_ADJ	white nose	0.000435014731181	0.0	Color	1
нос_NOUN	большой	большой_ADJ	large nose, prominent nose	0.00104555216458	0.0	Size and shape; aesthetics	0
нос_NOUN	веснушчатый	веснушчатый_ADJ	a freckled nose	0.000550940222986	4.17651110733	A nose exposed to sun	3
нос_NOUN	вздёрнутый	вздернутый_ADJ	snub nose	0.0049278933256	6.34736658501	Size and shape; aesthetics	0
нос_NOUN	восковой	восковой_ADJ	waxy nose	0.000111850567642	1.39398195993	Color	1
нос_NOUN	воспаленный	воспаленный_ADJ	an inflamed nose	0.0	1.06908249967	Sensations, medical conditions, and their treatment	4
нос_NOUN	вострый	вострый_ADJ	sharp nose, needle nose	0.000699076636276	4.75662950855	Size and shape; aesthetics	0
нос_NOUN	горбатый	горбатый_ADJ	a large, ill-shaped nose with a hump in it	0.00607518035692	5.50497884425	Size and shape; aesthetics	0
нос_NOUN	греческий	греческий_ADJ	Greek nose	0.000578600676518	1.46105443606	Size and shape; aesthetics	0
нос_NOUN	грязный	грязный_ADJ	dirty nose, a nose smeared with N	0.000403758996255	0.0	Color	1
нос_NOUN	длинный	длинный_ADJ	long nose	0.00610683308395	2.94133497714	Size and shape; aesthetics	0
нос_NOUN	заостренный	заостренный_ADJ	pointed nose	0.000663388183037	4.07004582264	Size and shape; aesthetics	0
нос_NOUN	здоровенный	здоровенный_ADJ	large nose, prominent nose	8.35549861438e-05	1.03037473856	Size and shape; aesthetics	0
нос_NOUN	здоровый	здоровый_ADJ	large nose, prominent nose	0.0	0.0	Size and shape; aesthetics	0
нос_NOUN	изящный	изящный_ADJ	fine	7.35195010477e-05	0.0	Size and shape; aesthetics	0
нос_NOUN	классический	классический_ADJ	classical nose	9.15803331235e-05	0.0	Size and shape; aesthetics	0
нос_NOUN	костистый	костистый_ADJ	bony nose	0.000378330398848	4.06543034726	Size and shape; aesthetics	0
нос_NOUN	красный	красный_ADJ	red nose	0.00328676309701	2.16901010057	Color	1
нос_NOUN	кривой	кривой_ADJ	crooked nose	0.00183416686027	2.97998593019	Size and shape; aesthetics	0
нос_NOUN	круглый	круглый_ADJ	round nose (not necessarily large)	0.000959297027139	1.61155016077	Size and shape; aesthetics	0
нос_NOUN	крупный	крупный_ADJ	large nose, prominent nose	0.00126091626582	1.33582001658	Size and shape; aesthetics	0
нос_NOUN	крючковатый	крючковатый_ADJ	hooked nose	0.00350329163443	6.59723240568	Size and shape; aesthetics	0
нос_NOUN	лиловый	лиловый_ADJ	purplish nose	0.000326619488296	2.05991719616	Color	1
нос_NOUN	маленький	маленький_ADJ	little nose	0.00100050025013	0.0	Size and shape; aesthetics	0
нос_NOUN	мокрый	мокрый_ADJ	a runny nose	0.00136296051545	2.11675973993	Sensations, medical conditions, and their treatment	4
нос_NOUN	мясистый	мясистый_ADJ	fleshy nose	0.00357362379748	5.40465312075	Size and shape; aesthetics	0
нос_NOUN	напудренный	напудривать_VERB	a powdered nose	0.000493870199291	4.19478947317	Make-up	6
нос_NOUN	некрасивый	некрасивый_ADJ	an unattractive nose	0.000429524435914	2.17926142471	Size and shape; aesthetics	0
нос_NOUN	облупившийся	облупливаться_VERB	flaked	0.000668954685591	4.5867159984	A nose exposed to sun	3
нос_NOUN	облупленный	облупленный_ADJ	a peeled nose, i.e. a nose that has recently been peeling	0.000643077417752	5.0566130576	A nose exposed to sun	3
нос_NOUN	обмороженный	обмораживать_VERB	white nose, i.e. frost-bitten nose	0.000262674021539	3.97558363949	A nose exposed to cold	2
нос_NOUN	орлиный	орлиный_ADJ	aquiline nose	0.00563501760943	6.06714411361	Size and shape; aesthetics	0
нос_NOUN	острый	острый_ADJ	sharp nose, needle nose	0.00435288099335	3.06861704308	Size and shape; aesthetics	0
нос_NOUN	отмороженный	отмораживать_VERB	white nose, i.e. frost-bitten nose	0.00087080200865	4.70246417729	A nose exposed to cold	2
нос_NOUN	очаровательный	очаровательный_ADJ	pretty	0.0	0.0	Size and shape; aesthetics	0
нос_NOUN	перебитый	перебивать_VERB	a broken nose	0.000715739560268	1.68958349024	Inflicting and sustaining injuries	5
нос_NOUN	плоский	плоский_ADJ	flat, broad nose	0.00109742714303	2.45278466787	Size and shape; aesthetics	0
нос_NOUN	породистый	породистый_ADJ	aristocratic nose	0.000575887586743	3.85164075294	Size and shape; aesthetics	0
нос_NOUN	правильный	правильный_ADJ	well-formed nose	0.000711083018942	1.36889713416	Size and shape; aesthetics	0
нос_NOUN	прелестный	прелестный_ADJ	pretty	7.53607897811e-05	0.0	Size and shape; aesthetics	0
нос_NOUN	приплюснутый	приплющивать_VERB	flat, broad nose	0.00146265120157	5.98513515128	Size and shape; aesthetics	0
нос_NOUN	провалившийся	проваливаться_VERB	a collapsed nose	0.000869208895732	2.31213278931	Sensations, medical conditions, and their treatment	4
нос_NOUN	прямой	прямой_ADJ	straight nose	0.00271060032747	2.35558279174	Size and shape; aesthetics	0
нос_NOUN	разбитый	разбитый_ADJ	a bloody nose (from being struck)	0.00135827119243	3.46167983137	Inflicting and sustaining injuries	5
нос_NOUN	расквашенный	расквашивать_VERB	a bloody nose (from being struck)	0.00131976420213	6.36119692209	Inflicting and sustaining injuries	5
